,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2150,0.552631578947,0.395061728395,0.510638297872,0.11214953271,0.345454545455,0.435897435897,0.346153846154,0.228282828283,0.479452054795,0.388888888889,0.655172413793,0.5
2151,0.736842105263,0.493827160494,0.531914893617,0.68691588785,0.727272727273,0.371794871795,0.410256410256,0.854545454545,0.602739726027,0.518518518519,0.206896551724,0.333333333333
2152,0.552631578947,0.345679012346,0.489361702128,0.0700934579439,0.654545454545,0.166666666667,0.235042735043,0.396632996633,0.506849315068,0.351851851852,0.379310344828,0.5
2153,0.684210526316,0.246913580247,0.617021276596,0.0607476635514,0.690909090909,0.269230769231,0.299145299145,0.470707070707,0.602739726027,0.425925925926,0.327586206897,0.5
2155,0.763157894737,0.518518518519,0.489361702128,0.380841121495,0.345454545455,0.397435897436,0.683760683761,0.612121212121,0.383561643836,0.444444444444,0.396551724138,0.333333333333
2156,0.789473684211,0.493827160494,0.468085106383,0.140186915888,0.4,0.0897435897436,0.235042735043,0.329292929293,0.301369863014,0.166666666667,0.568965517241,0.166666666667
2157,0.947368421053,0.41975308642,0.36170212766,0.191588785047,0.272727272727,0.371794871795,0.303418803419,0.342760942761,0.246575342466,0.203703703704,0.620689655172,0.5
2158,0.657894736842,0.246913580247,0.36170212766,0.0327102803738,0.581818181818,0.307692307692,0.358974358974,0.463973063973,0.945205479452,0.814814814815,0.379310344828,0.5
2159,0.368421052632,0.395061728395,0.574468085106,0.0560747663551,0.272727272727,0.0512820512821,0.17094017094,0.174410774411,0.643835616438,0.222222222222,0.655172413793,0.166666666667
2160,0.289473684211,0.617283950617,0.595744680851,0.42523364486,0.436363636364,0.346153846154,0.440170940171,0.558249158249,0.876712328767,0.481481481481,0.448275862069,0.5
2161,0.5,0.716049382716,0.382978723404,0.158878504673,0.254545454545,0.346153846154,0.247863247863,0.194612794613,0.547945205479,0.444444444444,0.689655172414,0.666666666667
2163,0.947368421053,0.41975308642,0.36170212766,0.191588785047,0.272727272727,0.371794871795,0.303418803419,0.342760942761,0.246575342466,0.203703703704,0.620689655172,0.5
2164,0.921052631579,0.345679012346,0.382978723404,0.85046728972,0.218181818182,0.679487179487,0.465811965812,0.733333333333,0.178082191781,0.240740740741,0.551724137931,0.333333333333
2165,0.552631578947,0.666666666667,0.446808510638,0.0560747663551,0.963636363636,0.166666666667,0.602564102564,0.490909090909,0.479452054795,0.462962962963,0.172413793103,0.333333333333
2166,0.552631578947,0.666666666667,0.446808510638,0.0560747663551,0.963636363636,0.166666666667,0.602564102564,0.490909090909,0.479452054795,0.462962962963,0.172413793103,0.333333333333
2167,0.657894736842,0.271604938272,0.425531914894,0.570093457944,0.672727272727,0.596153846154,0.888888888889,0.773737373737,0.424657534247,0.5,0.120689655172,0.666666666667
2168,0.657894736842,0.271604938272,0.425531914894,0.570093457944,0.672727272727,0.596153846154,0.888888888889,0.773737373737,0.424657534247,0.5,0.120689655172,0.666666666667
2169,0.657894736842,0.271604938272,0.425531914894,0.570093457944,0.672727272727,0.596153846154,0.888888888889,0.773737373737,0.424657534247,0.5,0.120689655172,0.666666666667
2170,0.657894736842,0.271604938272,0.425531914894,0.570093457944,0.672727272727,0.596153846154,0.888888888889,0.773737373737,0.424657534247,0.5,0.120689655172,0.666666666667
2171,0.657894736842,0.271604938272,0.425531914894,0.570093457944,0.672727272727,0.596153846154,0.888888888889,0.773737373737,0.424657534247,0.5,0.120689655172,0.666666666667
2172,0.526315789474,0.592592592593,0.063829787234,0.336448598131,0.472727272727,0.115384615385,0.410256410256,0.598653198653,0.547945205479,0.277777777778,0.137931034483,0.333333333333
2174,0.657894736842,0.271604938272,0.425531914894,0.570093457944,0.672727272727,0.596153846154,0.888888888889,0.773737373737,0.424657534247,0.5,0.120689655172,0.666666666667
2175,0.657894736842,0.271604938272,0.425531914894,0.570093457944,0.672727272727,0.596153846154,0.816239316239,0.773737373737,0.424657534247,0.5,0.120689655172,0.666666666667
2176,0.526315789474,0.592592592593,0.063829787234,0.336448598131,0.472727272727,0.115384615385,0.410256410256,0.598653198653,0.547945205479,0.277777777778,0.137931034483,0.333333333333
2177,0.289473684211,0.641975308642,0.297872340426,0.224299065421,0.8,0.269230769231,0.448717948718,0.538047138047,0.575342465753,0.407407407407,0.103448275862,0.666666666667
2179,0.736842105263,0.395061728395,0.446808510638,0.0327102803738,0.563636363636,0.397435897436,0.363247863248,0.396632996633,0.534246575342,0.611111111111,0.413793103448,0.5
2180,0.815789473684,0.691358024691,0.702127659574,0.443925233645,0.672727272727,0.346153846154,0.534188034188,0.746801346801,0.780821917808,0.444444444444,0.189655172414,0.5
2181,0.657894736842,0.518518518519,0.31914893617,0.14953271028,0.509090909091,0.358974358974,0.397435897436,0.329292929293,0.383561643836,0.333333333333,0.448275862069,0.5
2182,0.447368421053,0.592592592593,0.36170212766,0.481308411215,0.454545454545,0.448717948718,0.534188034188,0.618855218855,0.561643835616,0.462962962963,0.275862068966,0.333333333333
2183,0.368421052632,0.543209876543,0.297872340426,0.280373831776,0.436363636364,0.461538461538,0.512820512821,0.531313131313,0.534246575342,0.462962962963,0.189655172414,0.333333333333
2184,0.394736842105,0.617283950617,0.297872340426,0.429906542056,0.454545454545,0.346153846154,0.376068376068,0.571717171717,0.630136986301,0.462962962963,0.293103448276,0.5
2185,0.684210526316,0.246913580247,0.446808510638,0.518691588785,0.636363636364,0.282051282051,0.311965811966,0.665993265993,0.493150684932,0.407407407407,0.189655172414,0.666666666667
2187,0.5,0.41975308642,0.170212765957,0.0373831775701,0.727272727273,0.141025641026,0.495726495726,0.430303030303,0.383561643836,0.37037037037,0.189655172414,0.333333333333
2188,0.394736842105,0.246913580247,0.468085106383,0.420560747664,0.654545454545,0.282051282051,0.294871794872,0.618855218855,0.712328767123,0.5,0.172413793103,0.5
2189,0.578947368421,0.246913580247,0.468085106383,0.542056074766,0.581818181818,0.435897435897,0.444444444444,0.645791245791,0.123287671233,0.592592592593,0.172413793103,0.5
2190,0.710526315789,0.469135802469,0.68085106383,0.0934579439252,0.509090909091,0.346153846154,0.380341880342,0.275420875421,0.657534246575,0.537037037037,0.741379310345,0.5
2192,0.789473684211,0.493827160494,0.659574468085,0.200934579439,0.763636363636,0.371794871795,0.564102564103,0.639057239057,0.602739726027,0.537037037037,0.224137931034,0.5
2193,0.578947368421,0.246913580247,0.468085106383,0.542056074766,0.581818181818,0.435897435897,0.444444444444,0.645791245791,0.123287671233,0.592592592593,0.172413793103,0.5
2194,0.394736842105,0.246913580247,0.468085106383,0.420560747664,0.654545454545,0.282051282051,0.294871794872,0.618855218855,0.712328767123,0.5,0.172413793103,0.5
2195,0.5,0.41975308642,0.170212765957,0.0373831775701,0.727272727273,0.141025641026,0.495726495726,0.430303030303,0.383561643836,0.37037037037,0.189655172414,0.333333333333
2196,0.552631578947,0.345679012346,0.340425531915,0.0233644859813,0.381818181818,0.230769230769,0.213675213675,0.208080808081,0.369863013699,0.296296296296,0.568965517241,0.5
2197,0.631578947368,0.246913580247,0.404255319149,0.018691588785,0.363636363636,0.307692307692,0.34188034188,0.194612794613,0.356164383562,0.277777777778,0.568965517241,0.5
2198,0.578947368421,0.444444444444,0.191489361702,0.355140186916,0.636363636364,0.653846153846,0.709401709402,0.598653198653,0.452054794521,0.555555555556,0.224137931034,0.333333333333
2199,0.447368421053,0.41975308642,0.68085106383,0.5,0.6,0.961538461538,0.897435897436,0.639057239057,0.561643835616,0.555555555556,0.189655172414,0.5
2200,0.394736842105,0.395061728395,0.276595744681,0.31308411215,0.963636363636,0.371794871795,0.581196581197,0.612121212121,0.575342465753,0.574074074074,0.120689655172,0.333333333333
2201,0.289473684211,0.493827160494,0.36170212766,0.0794392523364,0.636363636364,0.269230769231,0.538461538462,0.463973063973,0.547945205479,0.833333333333,0.327586206897,0.5
2202,0.578947368421,0.444444444444,0.191489361702,0.355140186916,0.636363636364,0.653846153846,0.709401709402,0.598653198653,0.452054794521,0.555555555556,0.224137931034,0.333333333333
2203,0.763157894737,0.395061728395,0.595744680851,0.0700934579439,0.763636363636,0.153846153846,0.623931623932,0.463973063973,0.520547945205,0.611111111111,0.258620689655,0.333333333333
2204,0.710526315789,0.469135802469,0.489361702128,0.0654205607477,0.781818181818,0.217948717949,0.65811965812,0.490909090909,0.534246575342,0.62962962963,0.258620689655,0.333333333333
2205,0.736842105263,0.765432098765,0.510638297872,0.439252336449,0.727272727273,0.423076923077,0.67094017094,0.692929292929,0.58904109589,0.703703703704,0.310344827586,0.333333333333
2207,0.447368421053,0.37037037037,0.297872340426,0.154205607477,0.527272727273,0.435897435897,0.5,0.342760942761,0.438356164384,0.777777777778,0.5,0.666666666667
2208,0.578947368421,0.444444444444,0.425531914894,0.0654205607477,0.272727272727,0.141025641026,0.457264957265,0.309090909091,0.493150684932,0.5,0.51724137931,0.333333333333
2209,0.552631578947,0.592592592593,0.531914893617,0.0420560747664,0.418181818182,0.282051282051,0.444444444444,0.315824915825,0.465753424658,0.777777777778,0.655172413793,0.5
2210,0.657894736842,0.395061728395,0.340425531915,0.0467289719626,0.763636363636,0.653846153846,0.551282051282,0.437037037037,0.479452054795,0.518518518519,0.258620689655,0.666666666667
2212,0.552631578947,0.592592592593,0.531914893617,0.0420560747664,0.418181818182,0.282051282051,0.444444444444,0.315824915825,0.465753424658,0.777777777778,0.655172413793,0.5
2213,0.657894736842,0.222222222222,0.404255319149,0.0373831775701,0.563636363636,0.269230769231,0.367521367521,0.457239057239,0.945205479452,0.796296296296,0.344827586207,0.5
2214,0.578947368421,0.444444444444,0.425531914894,0.0654205607477,0.272727272727,0.141025641026,0.457264957265,0.309090909091,0.493150684932,0.5,0.51724137931,0.333333333333
2215,0.947368421053,0.493827160494,0.510638297872,0.616822429907,0.454545454545,0.384615384615,0.598290598291,0.740067340067,0.41095890411,0.333333333333,0.258620689655,0.5
2216,0.763157894737,0.543209876543,0.574468085106,0.0327102803738,0.636363636364,0.179487179487,0.320512820513,0.470707070707,0.671232876712,0.740740740741,0.275862068966,0.333333333333
2217,0.842105263158,0.41975308642,0.595744680851,0.14953271028,0.636363636364,0.205128205128,0.461538461538,0.383164983165,0.520547945205,0.296296296296,0.534482758621,0.5
2218,0.736842105263,0.493827160494,0.404255319149,0.294392523364,0.454545454545,0.346153846154,0.606837606838,0.544781144781,0.835616438356,0.703703703704,0.362068965517,0.5
2219,0.421052631579,0.395061728395,0.553191489362,0.0747663551402,0.2,0.435897435897,0.482905982906,0.181144781145,0.616438356164,0.259259259259,0.706896551724,0.666666666667
2220,0.552631578947,0.345679012346,0.468085106383,0.0467289719626,0.527272727273,0.487179487179,0.423076923077,0.288888888889,0.205479452055,0.407407407407,0.362068965517,0.5
2221,0.947368421053,0.493827160494,0.510638297872,0.616822429907,0.454545454545,0.384615384615,0.598290598291,0.740067340067,0.41095890411,0.333333333333,0.258620689655,0.5
2222,0.815789473684,0.913580246914,0.382978723404,0.476635514019,0.636363636364,0.294871794872,0.581196581197,0.578451178451,0.315068493151,0.462962962963,0.51724137931,0.666666666667
2223,0.526315789474,0.37037037037,0.489361702128,0.570093457944,0.727272727273,0.538461538462,0.632478632479,0.733333333333,0.808219178082,0.37037037037,0.241379310345,0.5
2224,0.815789473684,0.913580246914,0.382978723404,0.476635514019,0.636363636364,0.294871794872,0.581196581197,0.578451178451,0.315068493151,0.462962962963,0.51724137931,0.666666666667
2225,0.710526315789,0.37037037037,0.340425531915,0.68691588785,0.927272727273,0.384615384615,0.619658119658,0.773737373737,0.27397260274,0.407407407407,0.137931034483,0.166666666667
2228,0.578947368421,0.296296296296,0.553191489362,0.514018691589,0.472727272727,0.551282051282,0.440170940171,0.665993265993,0.123287671233,0.685185185185,0.189655172414,0.666666666667
2229,0.526315789474,0.41975308642,0.531914893617,0.401869158879,0.327272727273,0.512820512821,0.551282051282,0.511111111111,0.520547945205,0.259259259259,0.534482758621,0.5
2230,0.578947368421,0.296296296296,0.553191489362,0.514018691589,0.472727272727,0.551282051282,0.440170940171,0.665993265993,0.123287671233,0.685185185185,0.189655172414,0.666666666667
2231,0.526315789474,0.41975308642,0.531914893617,0.401869158879,0.327272727273,0.512820512821,0.551282051282,0.511111111111,0.520547945205,0.259259259259,0.534482758621,0.5
2232,0.921052631579,0.296296296296,0.446808510638,0.102803738318,0.690909090909,0.179487179487,0.290598290598,0.474747474747,0.178082191781,0.425925925926,0.189655172414,0.5
2233,0.421052631579,0.765432098765,0.531914893617,0.0467289719626,0.6,0.102564102564,0.611111111111,0.542087542088,0.712328767123,0.537037037037,0.224137931034,0.333333333333
2235,0.526315789474,0.888888888889,0.68085106383,0.369158878505,0.581818181818,0.102564102564,0.538461538462,0.692929292929,0.671232876712,0.444444444444,0.189655172414,0.5
2236,0.578947368421,0.493827160494,0.191489361702,0.336448598131,0.436363636364,0.589743589744,0.696581196581,0.584511784512,0.452054794521,0.518518518519,0.172413793103,0.333333333333
2237,0.394736842105,0.641975308642,0.212765957447,0.668224299065,0.8,0.448717948718,0.602564102564,0.753535353535,0.41095890411,0.425925925926,0.103448275862,0.166666666667
2239,0.526315789474,0.888888888889,0.68085106383,0.369158878505,0.581818181818,0.102564102564,0.538461538462,0.692929292929,0.671232876712,0.444444444444,0.189655172414,0.5
2240,0.605263157895,0.518518518519,0.170212765957,0.355140186916,0.472727272727,0.5,0.679487179487,0.628282828283,0.452054794521,0.5,0.120689655172,0.333333333333
2241,0.578947368421,0.493827160494,0.191489361702,0.336448598131,0.436363636364,0.589743589744,0.696581196581,0.584511784512,0.452054794521,0.518518518519,0.172413793103,0.333333333333
2243,0.473684210526,0.37037037037,0.68085106383,0.495327102804,0.563636363636,0.641025641026,0.641025641026,0.705050505051,0.972602739726,0.962962962963,0.344827586207,0.333333333333
2244,0.552631578947,0.691358024691,0.0851063829787,0.514018691589,0.490909090909,0.423076923077,0.884615384615,0.713131313131,0.41095890411,0.537037037037,0.0862068965517,0.333333333333
2245,0.684210526316,0.567901234568,0.297872340426,0.303738317757,0.272727272727,0.333333333333,0.512820512821,0.461952861953,0.452054794521,0.296296296296,0.379310344828,0.666666666667
2246,0.394736842105,0.641975308642,0.212765957447,0.668224299065,0.8,0.448717948718,0.602564102564,0.753535353535,0.41095890411,0.425925925926,0.103448275862,0.166666666667
2248,0.657894736842,0.296296296296,0.404255319149,0.0514018691589,0.563636363636,0.179487179487,0.337606837607,0.358249158249,0.616438356164,0.425925925926,0.379310344828,0.5
2249,0.368421052632,0.469135802469,0.170212765957,0.331775700935,0.581818181818,0.551282051282,0.705128205128,0.612121212121,0.547945205479,0.462962962963,0.103448275862,0.333333333333
2251,0.657894736842,0.246913580247,0.404255319149,0.0373831775701,0.472727272727,0.410256410256,0.34188034188,0.453198653199,0.972602739726,0.703703703704,0.362068965517,0.666666666667
2252,0.605263157895,0.518518518519,0.212765957447,0.331775700935,0.545454545455,0.628205128205,0.653846153846,0.586531986532,0.452054794521,0.555555555556,0.189655172414,0.333333333333
2253,0.368421052632,0.469135802469,0.170212765957,0.331775700935,0.581818181818,0.551282051282,0.705128205128,0.612121212121,0.547945205479,0.462962962963,0.103448275862,0.333333333333
2254,0.342105263158,0.444444444444,0.191489361702,0.130841121495,0.6,0.576923076923,0.645299145299,0.356228956229,0.424657534247,0.388888888889,0.344827586207,0.5
2255,0.631578947368,0.320987654321,0.234042553191,0.0467289719626,0.545454545455,0.423076923077,0.478632478632,0.508417508418,0.753424657534,0.444444444444,0.275862068966,0.5
2256,0.578947368421,0.148148148148,0.531914893617,0.0373831775701,0.418181818182,0.282051282051,0.457264957265,0.337373737374,0.191780821918,0.851851851852,0.344827586207,0.333333333333
2258,0.710526315789,0.987654320988,0.382978723404,0.457943925234,0.6,0.705128205128,0.786324786325,0.698316498316,0.561643835616,0.425925925926,0.155172413793,0.333333333333
2260,0.710526315789,0.987654320988,0.382978723404,0.457943925234,0.6,0.705128205128,0.786324786325,0.698316498316,0.561643835616,0.425925925926,0.155172413793,0.333333333333
2261,0.421052631579,0.691358024691,0.446808510638,0.163551401869,0.818181818182,0.230769230769,0.482905982906,0.514478114478,0.479452054795,0.425925925926,0.103448275862,0.5
2262,0.947368421053,0.41975308642,0.446808510638,0.102803738318,0.290909090909,0.115384615385,0.17094017094,0.321885521886,0.315068493151,0.407407407407,0.534482758621,0.5
2263,0.526315789474,0.543209876543,0.234042553191,0.705607476636,0.727272727273,0.602564102564,0.589743589744,0.751515151515,0.383561643836,0.481481481481,0.103448275862,0.333333333333
2265,0.526315789474,0.543209876543,0.234042553191,0.705607476636,0.727272727273,0.602564102564,0.589743589744,0.751515151515,0.383561643836,0.481481481481,0.103448275862,0.333333333333
2268,0.368421052632,0.296296296296,0.425531914894,0.247663551402,0.327272727273,0.423076923077,0.559829059829,0.626936026936,0.876712328767,0.333333333333,0.0172413793103,0.5
2269,0.947368421053,0.271604938272,0.978723404255,0.780373831776,0.709090909091,0.576923076923,0.632478632479,0.899663299663,0.328767123288,0.833333333333,0.155172413793,0.5
2270,0.631578947368,0.271604938272,0.31914893617,0.0373831775701,0.636363636364,0.5,0.367521367521,0.451851851852,0.958904109589,0.814814814815,0.362068965517,0.666666666667
2271,0.473684210526,0.41975308642,0.340425531915,0.602803738318,0.8,0.615384615385,0.576923076923,0.722558922559,0.767123287671,0.444444444444,0.258620689655,0.5
2272,0.342105263158,0.41975308642,0.382978723404,0.369158878505,0.345454545455,0.333333333333,0.371794871795,0.521885521886,0.780821917808,0.37037037037,0.344827586207,0.5
2273,0.315789473684,0.938271604938,0.468085106383,0.261682242991,0.672727272727,0.102564102564,0.311965811966,0.556228956229,0.712328767123,0.462962962963,0.293103448276,0.333333333333
2274,0.631578947368,0.271604938272,0.31914893617,0.0373831775701,0.636363636364,0.5,0.367521367521,0.451851851852,0.958904109589,0.814814814815,0.362068965517,0.666666666667
2275,0.684210526316,0.518518518519,0.340425531915,0.670560747664,0.927272727273,0.576923076923,0.67094017094,0.758922558923,0.287671232877,0.5,0.137931034483,0.166666666667
2276,0.473684210526,0.567901234568,0.170212765957,0.331775700935,0.490909090909,0.705128205128,0.764957264957,0.575757575758,0.465753424658,0.407407407407,0.172413793103,0.5
2277,0.657894736842,0.148148148148,0.425531914894,0.0327102803738,0.309090909091,0.294871794872,0.299145299145,0.375084175084,0.958904109589,0.314814814815,0.379310344828,0.5
2278,0.473684210526,0.567901234568,0.170212765957,0.331775700935,0.490909090909,0.705128205128,0.764957264957,0.575757575758,0.465753424658,0.407407407407,0.172413793103,0.5
2282,0.657894736842,0.617283950617,0.340425531915,0.700934579439,0.6,0.833333333333,0.807692307692,0.805387205387,0.315068493151,0.851851851852,0.189655172414,0.333333333333
2283,0.657894736842,0.617283950617,0.340425531915,0.700934579439,0.6,0.833333333333,0.807692307692,0.805387205387,0.315068493151,0.851851851852,0.189655172414,0.333333333333
2284,0.657894736842,0.617283950617,0.340425531915,0.700934579439,0.6,0.833333333333,0.807692307692,0.805387205387,0.315068493151,0.851851851852,0.189655172414,0.333333333333
2285,0.657894736842,0.617283950617,0.340425531915,0.700934579439,0.6,0.833333333333,0.807692307692,0.805387205387,0.315068493151,0.851851851852,0.189655172414,0.333333333333
2288,0.657894736842,0.617283950617,0.340425531915,0.700934579439,0.6,0.833333333333,0.807692307692,0.805387205387,0.315068493151,0.851851851852,0.189655172414,0.333333333333
2289,0.631578947368,0.79012345679,0.382978723404,0.275700934579,0.381818181818,0.307692307692,0.324786324786,0.294276094276,0.452054794521,0.666666666667,0.724137931034,0.666666666667
2290,0.657894736842,0.246913580247,0.297872340426,0.0373831775701,0.563636363636,0.24358974359,0.363247863248,0.452525252525,0.945205479452,0.777777777778,0.362068965517,0.666666666667
2291,0.973684210526,0.222222222222,0.382978723404,0.0981308411215,0.563636363636,0.461538461538,0.551282051282,0.440404040404,0.369863013699,0.62962962963,0.413793103448,0.5
2292,0.421052631579,0.592592592593,0.276595744681,0.0280373831776,0.690909090909,0.474358974359,0.799145299145,0.377777777778,0.479452054795,0.444444444444,0.258620689655,0.5
2293,0.631578947368,0.79012345679,0.382978723404,0.275700934579,0.381818181818,0.307692307692,0.324786324786,0.294276094276,0.452054794521,0.666666666667,0.724137931034,0.666666666667
2294,0.552631578947,0.592592592593,0.446808510638,0.271028037383,0.272727272727,0.461538461538,0.401709401709,0.352861952862,0.753424657534,0.666666666667,0.655172413793,0.666666666667
2295,0.684210526316,0.83950617284,0.191489361702,0.294392523364,0.454545454545,0.769230769231,0.551282051282,0.5367003367,0.547945205479,0.277777777778,0.275862068966,0.5
2296,0.526315789474,0.493827160494,0.446808510638,0.308411214953,0.436363636364,0.576923076923,0.628205128205,0.504377104377,0.630136986301,0.648148148148,0.379310344828,0.666666666667
2297,0.421052631579,0.518518518519,0.68085106383,0.467289719626,0.472727272727,0.820512820513,0.773504273504,0.648484848485,0.561643835616,0.574074074074,0.189655172414,0.5
2298,0.368421052632,0.814814814815,0.170212765957,0.135514018692,0.2,0.269230769231,0.376068376068,0.206734006734,0.698630136986,0.592592592593,0.758620689655,0.833333333333
2299,0.552631578947,0.592592592593,0.446808510638,0.271028037383,0.272727272727,0.461538461538,0.401709401709,0.352861952862,0.753424657534,0.666666666667,0.655172413793,0.666666666667
2300,0.631578947368,0.543209876543,0.489361702128,0.0794392523364,0.490909090909,0.333333333333,0.444444444444,0.251178451178,0.698630136986,0.407407407407,0.724137931034,0.666666666667
2301,0.447368421053,0.345679012346,0.382978723404,0.535046728972,0.763636363636,0.294871794872,0.444444444444,0.771043771044,0.849315068493,0.425925925926,0.172413793103,0.333333333333
2302,0.289473684211,0.444444444444,0.170212765957,0.299065420561,0.709090909091,0.615384615385,0.739316239316,0.592592592593,0.520547945205,0.388888888889,0.103448275862,0.333333333333
2303,0.526315789474,0.888888888889,0.170212765957,0.523364485981,0.636363636364,0.307692307692,0.448717948718,0.699663299663,0.547945205479,0.481481481481,0.120689655172,0.333333333333
2304,0.684210526316,0.83950617284,0.212765957447,0.0373831775701,0.8,0.166666666667,0.628205128205,0.490909090909,0.315068493151,0.333333333333,0.172413793103,0.5
2305,0.552631578947,0.691358024691,0.425531914894,0.205607476636,0.436363636364,0.487179487179,0.521367521368,0.311111111111,0.684931506849,0.37037037037,0.655172413793,0.666666666667
2306,0.184210526316,0.530864197531,0.212765957447,0.0747663551402,0.6,0.205128205128,0.482905982906,0.449158249158,0.520547945205,0.851851851852,0.275862068966,0.333333333333
2307,0.5,0.320987654321,0.957446808511,0.654205607477,0.672727272727,0.410256410256,0.589743589744,0.7367003367,0.13698630137,0.407407407407,0.137931034483,0.333333333333
2309,0.842105263158,0.493827160494,0.510638297872,0.0327102803738,0.345454545455,0.115384615385,0.448717948718,0.350841750842,0.424657534247,0.518518518519,0.241379310345,0.5
2310,0.5,0.320987654321,0.957446808511,0.654205607477,0.672727272727,0.410256410256,0.589743589744,0.7367003367,0.13698630137,0.407407407407,0.137931034483,0.333333333333
2311,0.552631578947,0.345679012346,0.340425531915,0.102803738318,0.363636363636,0.538461538462,0.474358974359,0.247138047138,0.698630136986,0.351851851852,0.620689655172,0.666666666667
2313,0.5,0.592592592593,0.425531914894,0.126168224299,0.236363636364,0.166666666667,0.252136752137,0.23569023569,0.684931506849,0.759259259259,0.724137931034,0.666666666667
2314,0.552631578947,0.271604938272,0.489361702128,0.266355140187,0.290909090909,0.512820512821,0.452991452991,0.317171717172,0.657534246575,0.296296296296,0.655172413793,0.5
2315,0.736842105263,0.83950617284,0.595744680851,0.35046728972,0.818181818182,0.602564102564,0.525641025641,0.639057239057,0.780821917808,0.666666666667,0.448275862069,0.5
2316,0.657894736842,0.296296296296,0.446808510638,0.0467289719626,0.4,0.410256410256,0.405982905983,0.275420875421,0.575342465753,0.314814814815,0.620689655172,0.666666666667
2320,0.815789473684,0.296296296296,0.425531914894,0.35046728972,0.381818181818,0.512820512821,0.465811965812,0.449831649832,0.369863013699,0.833333333333,0.586206896552,0.5
2323,0.710526315789,0.296296296296,0.510638297872,0.0560747663551,0.454545454545,0.512820512821,0.542735042735,0.420202020202,0.712328767123,0.814814814815,0.465517241379,0.5
2324,0.526315789474,0.543209876543,0.234042553191,0.308411214953,0.527272727273,0.666666666667,0.722222222222,0.595286195286,0.534246575342,0.481481481481,0.172413793103,0.333333333333
2325,0.552631578947,0.666666666667,0.148936170213,0.0233644859813,0.6,0.0641025641026,0.418803418803,0.394612794613,0.41095890411,0.259259259259,0.224137931034,0.5
2326,0.526315789474,0.666666666667,0.957446808511,0.530373831776,0.4,0.25641025641,0.384615384615,0.657239057239,0.383561643836,0.12962962963,0.224137931034,0.333333333333
2327,0.552631578947,0.666666666667,0.148936170213,0.0233644859813,0.6,0.0641025641026,0.418803418803,0.394612794613,0.41095890411,0.259259259259,0.224137931034,0.5
2328,0.526315789474,0.666666666667,0.957446808511,0.530373831776,0.4,0.25641025641,0.384615384615,0.657239057239,0.383561643836,0.12962962963,0.224137931034,0.333333333333
2329,0.710526315789,0.543209876543,0.63829787234,0.0747663551402,0.690909090909,0.346153846154,0.65811965812,0.494276094276,0.493150684932,0.574074074074,0.241379310345,0.333333333333
2330,0.684210526316,0.740740740741,0.404255319149,0.565420560748,0.618181818182,0.294871794872,0.803418803419,0.773737373737,0.575342465753,0.685185185185,0.155172413793,0.5
2331,0.684210526316,0.543209876543,0.468085106383,0.0373831775701,0.290909090909,0.371794871795,0.598290598291,0.298316498316,0.164383561644,0.37037037037,0.362068965517,0.333333333333
2332,0.368421052632,0.79012345679,0.468085106383,0.467289719626,0.6,0.461538461538,0.803418803419,0.740067340067,0.876712328767,0.685185185185,0.155172413793,0.5
2333,0.5,0.716049382716,0.382978723404,0.0607476635514,0.145454545455,0.794871794872,0.363247863248,0.189898989899,0.849315068493,0.703703703704,0.724137931034,0.833333333333
2335,0.894736842105,0.469135802469,0.510638297872,0.448598130841,0.581818181818,0.615384615385,0.41452991453,0.676767676768,0.479452054795,0.537037037037,0.327586206897,0.333333333333
2337,0.421052631579,0.493827160494,0.531914893617,0.429906542056,0.927272727273,0.75641025641,0.679487179487,0.679461279461,0.438356164384,0.648148148148,0.103448275862,0.166666666667
2338,0.605263157895,0.641975308642,0.425531914894,0.364485981308,0.636363636364,0.487179487179,0.623931623932,0.703703703704,0.890410958904,0.740740740741,0.224137931034,0.333333333333
2339,0.552631578947,0.37037037037,0.340425531915,0.308411214953,0.454545454545,0.24358974359,0.294871794872,0.537373737374,0.534246575342,0.611111111111,0.189655172414,0.5
2340,0.736842105263,0.518518518519,0.404255319149,0.196261682243,0.8,0.320512820513,0.576923076923,0.579797979798,0.904109589041,0.685185185185,0.327586206897,0.5
2341,0.605263157895,0.641975308642,0.425531914894,0.364485981308,0.636363636364,0.487179487179,0.623931623932,0.703703703704,0.890410958904,0.740740740741,0.224137931034,0.333333333333
2342,0.736842105263,0.79012345679,0.36170212766,0.182242990654,0.327272727273,0.320512820513,0.316239316239,0.312457912458,0.520547945205,0.685185185185,0.672413793103,0.833333333333
2343,0.473684210526,0.222222222222,0.36170212766,0.0373831775701,0.290909090909,0.474358974359,0.547008547009,0.365656565657,0.780821917808,0.555555555556,0.362068965517,0.333333333333
2344,0.552631578947,0.37037037037,0.340425531915,0.308411214953,0.454545454545,0.24358974359,0.294871794872,0.537373737374,0.534246575342,0.611111111111,0.189655172414,0.5
2345,0.842105263158,0.395061728395,0.340425531915,0.485981308411,0.490909090909,0.5,0.811965811966,0.649831649832,0.383561643836,0.5,0.275862068966,0.5
2347,0.684210526316,0.37037037037,0.404255319149,0.0934579439252,0.272727272727,0.282051282051,0.32905982906,0.325252525253,0.232876712329,0.592592592593,0.431034482759,0.5
